User,Start Time,Elapsed Time,Status,Computer,Instrument,Cartridge Model,Cartridge Serial,Oil Lot Number,Interface,Chip,Software
scarrell,2017-12-04 11:27:13.070480,0:00:35.325055,Completed,BAE-DT132,10044,2515,X04860, blue,108-CHANNEL,108-CONNECTOR,v2.0.0
Pin Impedance,1,2017-12-04 11:27:16,0:00:03,1707.44543457,1709.54089355,1709.19189453,1711.51538086,1710.46777344,1709.30627441,1708.96142578,1712.56530762
Pin Impedance,2,2017-12-04 11:27:17,0:00:04,825.013916016,825.671264648,826.987915039,821.842468262,821.911193848,823.802185059,825.395080566,823.507141113
Pin Impedance,3,2017-12-04 11:27:17,0:00:04,1409.08093262,1410.56616211,1414.56774902,1405.64038086,1415.31201172,1410.96313477,1418.17236328,1413.67041016
Pin Impedance,4,2017-12-04 11:27:17,0:00:04,1939.5826416,1946.7166748,1938.97314453,1942.13598633,1935.99279785,1944.14453125,1938.66271973,1939.19775391
Pin Impedance,5,2017-12-04 11:27:17,0:00:04,1655.41833496,1653.03662109,1649.47570801,1651.0435791,1651.84802246,1649.90478516,1654.68945312,1652.23278809
Pin Impedance,6,2017-12-04 11:27:18,0:00:05,651.110595703,650.0,651.254150391,649.60369873,656.843994141,655.406005859,656.109741211,653.411071777
Pin Impedance,7,2017-12-04 11:27:18,0:00:05,618.065551758,619.649108887,608.503051758,611.485107422,613.329467773,608.678894043,615.442138672,616.662780762
Pin Impedance,8,2017-12-04 11:27:18,0:00:05,652.210083008,652.767211914,652.966308594,646.567871094,659.069030762,644.022521973,652.672180176,651.168945312
Pin Impedance,9,2017-12-04 11:27:18,0:00:05,1596.77929688,1598.63757324,1595.73718262,1596.19702148,1592.59350586,1599.11230469,1592.59350586,1602.13171387
Pin Impedance,10,2017-12-04 11:27:19,0:00:06,1653.51745605,1655.14111328,1655.14111328,1650.14208984,1661.53088379,1653.39196777,1661.06262207,1652.22790527
Pin Impedance,11,2017-12-04 11:27:19,0:00:06,1916.8359375,1929.62219238,1916.46179199,1921.18322754,1922.43017578,1920.43249512,1919.3137207,1921.30163574
Pin Impedance,12,2017-12-04 11:27:19,0:00:06,1748.87451172,1740.28161621,1743.9432373,1742.8026123,1744.42944336,1745.76550293,1736.92260742,1740.23242188
Pin Impedance,13,2017-12-04 11:27:20,0:00:07,620.600524902,616.418701172,622.028930664,617.402648926,623.246337891,622.454040527,621.007263184,620.815612793
Pin Impedance,14,2017-12-04 11:27:20,0:00:07,1085.12353516,1083.61657715,1083.91333008,1091.23779297,1082.50170898,1084.93359375,1077.69433594,1088.89709473
Pin Impedance,15,2017-12-04 11:27:20,0:00:07,568.684448242,567.459228516,567.553527832,566.668334961,563.959228516,570.264831543,567.825683594,564.043457031
Pin Impedance,16,2017-12-04 11:27:20,0:00:07,609.07800293,609.07800293,611.919128418,599.554016113,612.209960938,602.366149902,608.619750977,609.968017578
Pin Impedance,17,2017-12-04 11:27:21,0:00:08,1200.84350586,1207.13916016,1200.671875,1200.75683594,1203.7545166,1205.57128906,1200.27075195,1209.80664062
Pin Impedance,18,2017-12-04 11:27:21,0:00:08,660.075744629,666.694091797,659.809814453,656.843994141,662.434875488,666.036804199,666.400024414,660.613342285
