User,Start Time,Elapsed Time,Status,Computer,Instrument,Cartridge Model,Cartridge Serial,Oil Lot Number,Interface,Chip,Software
scarrell,2017-12-06 13:16:21.396001,0:00:35.103269,Completed,BAE-DT132,10044,2515,X04861, blue,108-CHANNEL,108-CONNECTOR,v2.0.0
Pin Impedance,1,2017-12-06 13:16:25,0:00:03,364.09475708,1712.22338867,1712.22338867,1712.0958252,1712.56530762,1709.07287598,1717.80004883,1708.1463623
Pin Impedance,2,2017-12-06 13:16:25,0:00:04,813.266235352,819.932312012,814.482055664,816.548828125,817.110168457,823.507141113,817.110168457,817.587890625
Pin Impedance,3,2017-12-06 13:16:25,0:00:04,1408.42504883,1402.85595703,1403.35632324,1402.60791016,1405.64038086,1401.46386719,1408.29003906,1404.57324219
Pin Impedance,4,2017-12-06 13:16:25,0:00:04,1939.81860352,1935.59313965,1939.59716797,1941.95776367,1938.53161621,1942.72229004,1942.88903809,1937.73706055
Pin Impedance,5,2017-12-06 13:16:26,0:00:04,1649.26281738,1647.70056152,1650.71166992,1650.28149414,1645.06835938,1646.63806152,1649.90478516,1648.88354492
Pin Impedance,6,2017-12-06 13:16:26,0:00:05,651.037658691,648.620849609,657.012145996,649.489807129,653.027587891,647.43572998,656.037353516,652.012268066
Pin Impedance,7,2017-12-06 13:16:26,0:00:05,607.455322266,603.24786377,604.040588379,604.11920166,600.873535156,609.565429688,609.649902344,609.237243652
Pin Impedance,8,2017-12-06 13:16:27,0:00:05,650.699645996,652.58026123,648.346374512,643.746826172,650.418334961,647.978393555,648.834350586,650.043823242
Pin Impedance,9,2017-12-06 13:16:27,0:00:05,1555.51696777,1561.0098877,1567.55163574,1566.09899902,1561.59692383,1562.85449219,1568.35998535,1565.97351074
Pin Impedance,10,2017-12-06 13:16:27,0:00:06,1653.27429199,1650.25146484,1646.7677002,1650.95422363,1650.25146484,1649.1027832,1647.93017578,1650.18933105
Pin Impedance,11,2017-12-06 13:16:27,0:00:06,1904.31140137,1910.39477539,1910.63989258,1904.92541504,1910.38342285,1898.22753906,1907.78039551,1907.4107666
Pin Impedance,12,2017-12-06 13:16:28,0:00:06,1745.26928711,1737.51660156,1741.66418457,1744.18493652,1741.1217041,1743.5435791,1739.49707031,1739.93823242
Pin Impedance,13,2017-12-06 13:16:28,0:00:07,617.402648926,612.029418945,620.441772461,613.401184082,625.870605469,617.217163086,620.403930664,612.000793457
Pin Impedance,14,2017-12-06 13:16:28,0:00:07,1052.02331543,1060.9901123,1057.34057617,1056.59545898,1052.87658691,1058.16638184,1055.10668945,1061.57666016
Pin Impedance,15,2017-12-06 13:16:29,0:00:07,555.090087891,555.817443848,549.837219238,550.404418945,547.461425781,550.880187988,545.88092041,553.252197266
Pin Impedance,16,2017-12-06 13:16:29,0:00:07,588.166625977,586.276367188,596.115783691,583.62487793,593.0,587.527038574,590.493041992,593.46105957
Pin Impedance,17,2017-12-06 13:16:29,0:00:08,1179.49694824,1176.85766602,1176.0111084,1176.76037598,1176.18786621,1177.01062012,1175.9251709,1182.81787109
Pin Impedance,18,2017-12-06 13:16:29,0:00:08,645.300720215,644.640197754,646.201965332,644.640197754,653.620666504,649.006958008,651.003051758,643.621032715
Pin Impedance,19,2017-12-06 13:16:30,0:00:08,1052.37109375,1050.05236816,1049.64941406,1052.65429688,1052.51171875,1051.45996094,1043.92773438,1054.1394043
Pin Impedance,20,2017-12-06 13:16:30,0:00:09,850.478088379,846.835266113,861.265319824,856.721679688,855.786193848,850.931274414,851.815124512,852.634765625
Pin Impedance,21,2017-12-06 13:16:30,0:00:09,455.500823975,454.851623535,463.017272949,455.702758789,454.648223877,458.661102295,459.11328125,459.509521484
Pin Impedance,22,2017-12-06 13:16:30,0:00:09,533.240112305,536.045715332,533.113525391,534.158203125,528.251831055,528.00189209,533.113525391,528.34552002
Pin Impedance,23,2017-12-06 13:16:31,0:00:09,1074.74462891,1067.45397949,1070.27197266,1063.3503418,1069.38720703,1060.53283691,1070.51855469,1063.86181641
Pin Impedance,24,2017-12-06 13:16:31,0:00:10,1092.96838379,1092.82849121,1091.28271484,1089.87524414,1093.82727051,1092.19458008,1088.33081055,1096.55688477
Pin Impedance,25,2017-12-06 13:16:31,0:00:10,508.035430908,515.212585449,511.00881958,506.211425781,507.828704834,508.802520752,509.230804443,506.806671143
Pin Impedance,26,2017-12-06 13:16:31,0:00:10,1024.94335938,1019.17858887,1024.94335938,1029.43725586,1027.53393555,1028.66516113,1025.31945801,1030.34851074
Pin Impedance,27,2017-12-06 13:16:32,0:00:10,435.800415039,436.426391602,431.213409424,435.408996582,431.213409424,434.605560303,430.800415039,432.611846924
Pin Impedance,28,2017-12-06 13:16:32,0:00:11,457.30078125,459.464904785,464.321014404,462.222900391,460.456298828,459.32232666,464.665466309,463.056152344
Pin Impedance,29,2017-12-06 13:16:32,0:00:11,453.714660645,459.880432129,453.282470703,454.528320312,451.890472412,451.278198242,450.467529297,463.483551025
Pin Impedance,30,2017-12-06 13:16:33,0:00:11,475.277801514,476.202697754,463.703582764,472.297576904,471.682098389,466.246704102,473.532470703,466.428985596
Pin Impedance,31,2017-12-06 13:16:33,0:00:11,433.226257324,429.167785645,448.264434814,436.096313477,435.109191895,430.889770508,428.882263184,426.380126953
Pin Impedance,32,2017-12-06 13:16:33,0:00:12,428.672363281,433.280517578,429.829040527,434.728637695,427.649383545,436.363372803,436.734466553,433.918182373
Pin Impedance,33,2017-12-06 13:16:33,0:00:12,627.178588867,622.161560059,620.601318359,620.123352051,620.220092773,620.639160156,624.452575684,620.320068359
Pin Impedance,34,2017-12-06 13:16:34,0:00:12,457.088623047,459.814086914,457.01751709,450.924591064,454.070465088,458.001098633,455.34274292,451.642547607
Pin Impedance,35,2017-12-06 13:16:34,0:00:13,530.076416016,533.240112305,534.577392578,539.416320801,531.681274414,535.85168457,532.902404785,539.232788086
Pin Impedance,36,2017-12-06 13:16:34,0:00:13,423.080383301,423.231628418,424.834075928,415.74029541,419.839263916,422.606201172,425.854431152,414.956634521
Pin Impedance,37,2017-12-06 13:16:34,0:00:13,602.090515137,606.4296875,605.458496094,605.357727051,609.899963379,605.562561035,605.019836426,606.014038086
Pin Impedance,38,2017-12-06 13:16:35,0:00:13,498.016052246,494.604888916,484.934020996,489.050109863,490.025512695,488.811828613,491.427520752,493.00100708
Pin Impedance,39,2017-12-06 13:16:35,0:00:14,577.837341309,574.799072266,576.211791992,574.060119629,578.298339844,578.121948242,574.799072266,575.975708008
Pin Impedance,40,2017-12-06 13:16:35,0:00:14,546.879333496,552.630981445,546.772338867,554.15612793,548.56628418,551.391845703,547.959838867,551.83782959
Pin Impedance,41,2017-12-06 13:16:36,0:00:14,438.375396729,439.814727783,440.0,437.676818848,444.802215576,436.213256836,439.400726318,437.824157715
Pin Impedance,42,2017-12-06 13:16:36,0:00:14,443.00112915,434.814910889,440.21472168,436.688690186,442.200195312,439.400726318,441.010192871,440.028411865
Pin Impedance,43,2017-12-06 13:16:36,0:00:15,407.403961182,404.816009521,404.011138916,409.605895996,396.400054932,408.001220703,400.409790039,408.600036621
Pin Impedance,44,2017-12-06 13:16:36,0:00:15,411.617553711,411.432861328,410.823577881,411.400054932,415.823272705,413.269897461,414.849365234,410.405883789
Pin Impedance,45,2017-12-06 13:16:37,0:00:15,497.908630371,501.854553223,505.273193359,502.035858154,502.466918945,501.243438721,504.231109619,505.024749756
Pin Impedance,46,2017-12-06 13:16:37,0:00:16,455.636901855,463.087463379,457.823120117,466.202758789,455.405303955,458.088409424,456.202819824,460.214080811
Pin Impedance,47,2017-12-06 13:16:37,0:00:16,572.800109863,575.59185791,577.061523438,572.868225098,578.440979004,572.102233887,579.131225586,570.07019043
Pin Impedance,48,2017-12-06 13:16:38,0:00:16,411.363586426,415.270996094,421.691833496,412.768707275,421.251708984,416.049285889,419.333984375,417.796600342
Pin Impedance,49,2017-12-06 13:16:38,0:00:16,649.006958008,654.932067871,652.767211914,654.376831055,649.757629395,655.686645508,648.534484863,655.78729248
Pin Impedance,50,2017-12-06 13:16:38,0:00:17,516.855895996,518.034729004,527.034179688,523.802429199,524.229919434,515.404724121,526.00378418,520.0
Pin Impedance,51,2017-12-06 13:16:38,0:00:17,428.802978516,427.001159668,427.824737549,428.401672363,423.042541504,428.207885742,422.825012207,429.010498047
Pin Impedance,52,2017-12-06 13:16:39,0:00:17,612.356079102,613.768676758,606.697631836,608.822631836,610.95501709,611.651062012,613.77520752,610.999206543
Pin Impedance,53,2017-12-06 13:16:39,0:00:17,649.289611816,649.172546387,661.446899414,649.172546387,651.555847168,653.828735352,650.468322754,653.07043457
Pin Impedance,54,2017-12-06 13:16:39,0:00:18,667.270568848,667.776184082,662.372253418,665.858825684,665.776245117,664.207824707,665.858825684,664.207824707
Pin Impedance,1,2017-12-06 13:16:39,0:00:18,548.942626953,544.712768555,542.54309082,543.846496582,550.352600098,541.784118652,544.499755859,544.604431152
Pin Impedance,2,2017-12-06 13:16:40,0:00:18,490.38861084,491.797729492,494.385467529,490.917510986,493.328491211,488.215118408,490.38861084,493.852203369
Pin Impedance,3,2017-12-06 13:16:40,0:00:19,487.647399902,490.819732666,481.004150391,490.025512695,484.004119873,490.404937744,485.453399658,494.604888916
Pin Impedance,4,2017-12-06 13:16:40,0:00:19,617.69329834,622.896484375,621.724243164,622.039367676,623.211853027,622.774414062,627.538818359,624.711914062
Pin Impedance,5,2017-12-06 13:16:41,0:00:19,435.800415039,431.202972412,440.405487061,432.800170898,430.822479248,432.653442383,434.605560303,433.444335938
Pin Impedance,6,2017-12-06 13:16:41,0:00:19,433.383209229,432.140014648,432.477752686,435.63861084,432.833679199,434.236114502,433.093536377,437.60369873
Pin Impedance,7,2017-12-06 13:16:41,0:00:20,445.835174561,447.451660156,441.400054932,444.437835693,448.00112915,444.200408936,447.200164795,443.040618896
Pin Impedance,8,2017-12-06 13:16:41,0:00:20,443.401611328,438.265899658,443.625976562,441.010192871,446.80645752,444.235290527,444.055175781,449.667663574
Pin Impedance,9,2017-12-06 13:16:42,0:00:20,432.926086426,426.823150635,428.077087402,426.523162842,427.014038086,427.042144775,422.158752441,430.902526855
Pin Impedance,10,2017-12-06 13:16:42,0:00:20,416.203063965,413.574645996,414.073669434,415.752319336,422.303222656,415.481658936,417.937805176,416.889678955
Pin Impedance,11,2017-12-06 13:16:42,0:00:21,550.216308594,555.989196777,548.6875,553.797790527,547.559143066,555.666259766,553.326293945,555.666259766
Pin Impedance,12,2017-12-06 13:16:42,0:00:21,477.200164795,478.812072754,480.026031494,479.608184814,478.260375977,479.200378418,477.296539307,474.60824585
Pin Impedance,13,2017-12-06 13:16:43,0:00:21,453.927307129,447.493011475,455.303192139,455.303192139,455.81137085,452.868621826,458.628387451,455.439361572
Pin Impedance,14,2017-12-06 13:16:43,0:00:22,436.867248535,440.95916748,429.438018799,444.677398682,440.454315186,440.95916748,435.326324463,433.280517578
Pin Impedance,15,2017-12-06 13:16:43,0:00:22,520.600585938,518.811157227,523.811035156,518.015441895,522.800170898,519.607543945,522.000976562,513.256286621
Pin Impedance,16,2017-12-06 13:16:44,0:00:22,505.887329102,504.928710938,505.404785156,509.417327881,510.818939209,511.853485107,506.426696777,506.063232422
Pin Impedance,17,2017-12-06 13:16:44,0:00:22,650.302246094,645.329345703,643.816772461,645.960510254,649.569091797,643.18347168,645.185241699,643.236328125
Pin Impedance,18,2017-12-06 13:16:44,0:00:23,526.10357666,525.729980469,529.818847656,522.518920898,531.997192383,523.286743164,531.226867676,528.545166016
Pin Impedance,19,2017-12-06 13:16:44,0:00:23,683.979553223,681.824768066,672.170349121,678.79675293,671.344909668,677.90045166,672.757019043,679.15020752
Pin Impedance,20,2017-12-06 13:16:45,0:00:23,511.242614746,506.004943848,515.842041016,510.220550537,511.625854492,501.789794922,509.132598877,511.786102295
Pin Impedance,21,2017-12-06 13:16:45,0:00:24,629.352844238,634.757446289,628.408325195,637.024353027,627.940307617,633.401123047,630.698791504,638.501342773
Pin Impedance,22,2017-12-06 13:16:45,0:00:24,457.131286621,456.070159912,458.213928223,453.061798096,450.565185547,454.323669434,452.592529297,454.493133545
Pin Impedance,23,2017-12-06 13:16:45,0:00:24,565.20526123,558.323364258,564.285400391,562.601074219,572.095275879,562.246398926,565.661560059,567.204528809
Pin Impedance,24,2017-12-06 13:16:46,0:00:24,762.968566895,761.570068359,761.570068359,766.536376953,761.59375,765.153564453,765.094787598,762.282104492
Pin Impedance,25,2017-12-06 13:16:46,0:00:25,487.016418457,480.826385498,491.248413086,485.05670166,485.605804443,482.13067627,486.91784668,487.575622559
Pin Impedance,26,2017-12-06 13:16:46,0:00:25,464.061431885,466.884368896,464.559997559,470.548614502,471.606842041,468.295837402,468.027770996,477.269317627
Pin Impedance,27,2017-12-06 13:16:46,0:00:25,613.820800781,611.28717041,613.704345703,616.760070801,611.124389648,609.199462891,617.778259277,610.37121582
Pin Impedance,28,2017-12-06 13:16:47,0:00:25,581.936401367,572.263061523,576.550109863,575.657043457,584.110412598,581.936401367,583.874145508,572.598449707
Pin Impedance,29,2017-12-06 13:16:47,0:00:26,111.449539185,109.22454071,109.772491455,114.35471344,108.295890808,112.445541382,113.863952637,117.515953064
Pin Impedance,30,2017-12-06 13:16:47,0:00:26,113.282829285,109.89540863,120.507263184,111.879402161,119.941650391,115.84903717,110.819671631,114.271606445
Pin Impedance,31,2017-12-06 13:16:48,0:00:26,741.484985352,739.251647949,743.055847168,744.039001465,738.524230957,745.633972168,744.468933105,749.28302002
Pin Impedance,32,2017-12-06 13:16:48,0:00:26,559.746398926,568.957824707,565.98236084,563.794311523,564.428894043,565.983215332,569.28112793,564.285400391
Pin Impedance,33,2017-12-06 13:16:48,0:00:27,511.023468018,507.877929688,507.726318359,503.358734131,510.109802246,509.337799072,507.796234131,511.798797607
Pin Impedance,34,2017-12-06 13:16:48,0:00:27,654.138366699,659.025024414,655.506652832,659.025024414,656.905639648,658.316772461,649.849975586,659.097839355
Pin Impedance,35,2017-12-06 13:16:49,0:00:27,565.878051758,564.653869629,564.578613281,573.250366211,563.947692871,572.552185059,567.848571777,565.983215332
Pin Impedance,36,2017-12-06 13:16:49,0:00:28,731.259216309,724.111877441,741.795776367,724.842712402,729.150878906,727.670959473,735.620849609,730.499145508
Pin Impedance,37,2017-12-06 13:16:49,0:00:28,681.656799316,681.744812012,677.421569824,683.854492188,681.005859375,688.058837891,678.894714355,685.23059082
Pin Impedance,38,2017-12-06 13:16:50,0:00:28,711.362060547,707.119506836,705.762023926,712.798706055,709.985900879,707.856628418,713.473876953,705.693969727
Pin Impedance,39,2017-12-06 13:16:50,0:00:28,959.176757812,963.911315918,964.424194336,963.863037109,962.420410156,964.997436523,962.580383301,961.087402344
Pin Impedance,40,2017-12-06 13:16:50,0:00:29,714.317871094,710.211242676,711.551818848,707.856628418,708.034606934,713.038574219,710.701782227,713.122680664
Pin Impedance,41,2017-12-06 13:16:50,0:00:29,527.181213379,518.356079102,521.536193848,516.519104004,530.00378418,525.110473633,524.863769531,528.592468262
