2021.9512634275002,1721.9140319825001,1864.90614319,1543.5277442937499,1709.8742980950001,1681.73089599625,1899.1096954337499,1728.1080780012501,1660.1340332024999,1851.76878356875,1737.9102478012501,1802.5191040025002,1806.2515106199999,1809.866012575,1855.1045684824999,1789.6761474599998,1704.23634338375,1854.8832550049999,1852.53460693375,1703.6355743399999,1726.9102020262499,1874.4956817612501,1872.4630737299999,1616.2607116700001,1704.6532135025,1867.9769897462502,1650.9839019800002,1638.59547424125,90.691074371349998,1879.9445800787501,1859.8644714362499,1709.5094299324999,1708.2450256337502,1706.490737915,1891.346328735
1127.4960632337497,821.74933624275002,1118.4409484875,817.44309997562505,824.26639556887494,788.26786804187498,1154.22006225625,812.711463928125,834.56687927250005,928.36066436775002,837.45597839337506,908.10912323000002,914.64756011987492,910.0539321901249,1109.6462249762499,906.92413330074999,809.37345123299997,1117.1266326912501,1162.4005432125,819.90007019049995,795.87274932862499,1126.5038146987499,1136.8669128424999,811.06192016612499,825.48904418949996,1119.5778503424999,788.95986938487499,796.89488220225007,85.144877433774994,1131.0588073700001,1115.4532165537498,820.74044036862495,817.06803894025006,830.969841003375,1143.79335022125
1654.50263977125,1402.989105225,1645.6142120375,1404.6515960699999,1412.2466430675001,1383.9131622300001,1670.2124786387499,1397.5829010025,1470.6134643549999,1550.9860839850001,1422.793273925,1517.7028350824999,1533.1538543699999,1528.1813507062498,1636.2259521474998,1517.8587036137501,1379.6427764887499,1635.7248840324999,1634.8424072262501,1388.8068084725001,1390.1123962412501,1628.4979248049999,1653.9966278074999,1396.4955749512501,1401.3296813974998,1646.82264709375,1380.7621765137501,1376.5577392575001,138.38948822025,1667.9628143324999,1637.5164031975,1399.0882568375,1401.2914733887501,1416.59487915,1655.5262603762501
2362.8878479,1939.9381256087502,2366.1894226087502,1939.8558349625,1940.67578125,1936.8875885,2368.4414672862499,1936.32711791875,1936.7384948712502,2049.5980529774997,1937.8686523450001,2049.99092102125,2052.19786071625,2049.0743408200001,2369.6184082037498,2052.0604705799997,1943.8310241700001,2370.6695556662498,2368.7395935075001,1940.84640503125,1961.4968109125,2371.57260131875,2372.2559204099998,1956.7256927487501,1942.8970794700001,2374.12277221875,1961.37060546875,2102.0699768049999,1932.2643890374998,2370.3683166499995,2372.1500854487504,1939.1921081549999,1940.3304901125,1940.3931579599998,2369.8334045424999
1878.7117614737499,1658.9490051262501,1808.968032835,1648.5564117425001,1652.2061614987501,1627.56094360375,1835.2415161137501,1676.2190246574999,1649.4120483387501,1806.3313751225,1675.1622467049999,1735.82106018125,1748.6930084225,1757.214782715,1803.4680175787498,1734.4498443612501,1656.45268249625,1801.5038757337502,1804.5628051762501,1637.7770080549999,178.083662033,1829.4477233875,1820.8459167487501,1644.8891906725,1643.01989746,1819.5014038087502,1598.7893066412501,1591.8673858637499,1647.16293335,1821.8254547112501,1814.82749939,1649.9167175299999,1660.6323394762501,1635.1481781012499,1824.7721710187502
992.49601745612495,643.83709716800001,976.82161712649997,651.83417510975005,652.96740722649997,645.33846282950003,996.33342742862499,648.86476135249995,651.30535888687496,785.90454864512503,659.08910369875002,742.66175842287498,750.47928619387494,750.43009948725,972.44429779049995,747.73046112075008,640.46610260025,981.03859710699999,981.56987762450001,650.77967071524995,654.50888061525006,983.04168701162507,979.09563446025004,670.9889984132501,649.68551635724998,993.28305053712506,640.65700530999993,642.86897277837511,649.42087554912496,990.10901641862506,978.48027801512501,646.14424133300008,652.46971893299997,655.17790985112492,988.88504791262494
925.45320892337497,597.74642944349989,909.87670898425006,606.02363586437502,613.977012634375,597.53305816637499,929.27970886225,609.68535614012501,606.94963836674992,734.057296753125,615.66014099149993,693.17907714837497,693.88248443612497,700.30198669424999,902.93687438949996,698.90908813487499,603.64479064937495,911.52787780774997,903.01161193862504,596.18176269537503,681.75795745850007,911.15915679937507,907.17722320562507,638.38157653812505,609.34323883050001,910.80152130149997,597.52314758299997,611.98461914049994,598.76173400887501,918.31621551512512,907.50406646737497,596.63156890862501,608.06105804449999,610.21942901625005,919.86727142337509
969.58100128187493,642.490234375,948.41563415525002,649.08100128174999,651.43051910412498,646.32447814925001,970.179931640625,653.29964447025009,644.57633209237497,791.77629852299992,654.49490356450008,744.12315368650002,745.51199340812502,750.97116088862492,947.27754211412503,747.28881835950006,646.57799530025,951.2417755125,951.72771453862492,645.82346344000007,687.62190246575005,960.89730071999998,950.05564117412507,682.11627197275004,651.17955017087502,960.51641845712493,642.95912170400004,655.92900085449992,650.583984375,962.15292358412501,953.49694824225003,641.80186462400002,649.35946655262501,803.63674926712497,958.78758239750005
1851.52386474625,1582.3912200937498,1845.906097415,1563.6203002924999,1596.7227630625,1576.4203338625,1886.55543518125,1607.9553070049999,1568.18434143125,1772.2241668700001,1580.5608520512499,1717.1809692387501,1712.1773834212499,1704.1607666012501,1829.3395996075001,1735.12908935375,1556.0727233875,1836.4861450200001,1841.1231994637501,1564.0664978037501,1619.1654968275,1852.1332244862501,1831.6873931887501,1618.3271636950001,1560.6861877450001,1954.53182983375,1575.2644042950001,1582.8139038075001,1575.3564758299999,1841.1615600599998,1827.047546385,1563.28013610875,1573.49507141,1563.346832275,1840.0269775412501
1968.8443145762501,1665.8152770975,1893.9980621350001,1649.8401794412498,1655.26939391875,1625.4139404300001,1926.3439636225,1687.29608154375,1659.9318542487499,1823.8827209474998,1677.4249420149999,1755.0222778299999,1765.20896911625,1759.2535400387501,1872.37400818125,1756.1412048325001,1669.5863342274999,1884.4796142575001,1885.3663635237501,1635.8117370612499,1749.9874572775002,1922.8287811287501,1905.0090484612501,1656.025131225,1645.6969146725,1892.07218933125,1599.4644775387501,1598.14060974125,1643.3995361325001,1908.7922973625,1899.2599182112499,1649.5903930662498,1658.2795257574999,1478.7517547587499,1911.8525848387499
