1721.914032,821.7493362,1402.989105,1939.938126,1658.949005,643.8370972,597.7464294,642.4902344,1582.39122,1665.815277,1927.731247,1758.784378,613.4826736,1062.737717,552.9435577,596.4880371,1180.285339,651.4912262,1052.891159,864.6184464,457.88834,532.3000565,1070.73465,1095.134323,505.3552704,1030.019203,427.1323509,455.7985039,444.263092,465.6082764,419.7819519,424.4098511,615.4894867,449.3701553,527.2814484,414.5233917,595.904129,478.1890335,558.706398,528.849556,426.9024925,426.5099335,389.1575279,397.4666862,485.9263382,437.7147751,551.8672638,396.4612045,637.8017807,504.8998413,412.0177155,594.5390091,635.0429459,653.8065948,522.1262817,473.2135468,476.557518,610.067482,424.6109924,422.8148499,435.7564201,436.6814842,417.6954613,407.1692047,540.0851517,468.5327377,440.7399445,426.0713844,506.0301514,490.0362434,756.8871002,587.0931282,667.0032272,494.1608925,622.2593308,438.6709671,552.4635239,757.1705246,475.3127518,454.3110809,597.7118454,566.2005005,110.5268316,114.1348782,726.4195023,546.3815689,485.2845116,632.456337,547.8856277,717.4761505,667.835228,697.6573029,949.0897446,694.4728088,503.328434,127.0920849,968.7931595,745.3924866,617.6037674,133.0142117,896.193306,689.8657608,794.7341385,919.2639999,1116.423172,1008.156929,1191.261856,859.6724625
1543.527744,817.4431,1404.651596,1939.855835,1648.556412,651.8341751,606.0236359,649.0810013,1563.6203,1649.840179,1906.759201,1741.591949,617.3459396,1056.834473,551.0779877,589.8330994,1177.633453,647.2543488,1050.845749,853.3084641,457.625576,531.7837906,1067.515167,1092.233047,509.1421204,1026.296204,433.5100555,461.3512306,454.8157043,470.6714897,433.502018,432.6469955,621.9620895,455.487709,534.6222992,421.2678642,605.7291031,491.2338676,576.2629242,550.0243225,439.2634125,439.6698723,404.9060135,412.4528084,502.5048065,459.0826073,574.7582932,416.9408379,652.6061401,521.4207077,426.8895607,611.1281891,652.250618,665.416069,545.1607361,491.6592178,487.9955177,622.8237991,433.9668579,433.925827,445.1958809,443.8835335,427.6833687,416.5270081,552.6135941,478.1264992,454.3468056,437.7452698,519.8628998,507.6000633,645.822876,527.4034119,677.2405014,509.7055626,632.5105667,454.5564613,564.702858,763.3461609,485.7972336,468.9067726,613.0057144,578.6157532,112.1153278,114.5558586,743.2177048,565.3074417,508.6286354,656.4831619,567.3365707,730.618927,682.2334595,709.2565842,962.8076172,711.1044006,524.0203857,127.4166832,976.8688354,752.0423965,632.1366501,131.8656197,901.4961777,702.844986,803.4552155,925.1970978,1096.944489,1011.354942,1181.88092,861.9273758
1709.874298,824.2663956,1412.246643,1940.675781,1652.206162,652.9674072,613.9770126,651.4305191,1596.722763,1655.269394,1920.947647,1742.906494,620.4967575,1084.739746,567.0573425,607.8491287,1203.601822,662.3635864,1071.015015,875.3730927,467.4526367,545.6287766,1089.322906,1118.511673,514.2588387,1046.422089,435.4557343,467.1941376,450.7549515,468.1943245,424.5692406,431.8568954,617.3865128,453.8275833,536.7908249,419.4994926,604.6541214,480.7396126,566.6925507,535.8880692,432.373745,435.4896851,399.4028969,404.9889793,494.1883545,447.046257,564.4377594,405.6764641,651.4285431,513.2882309,425.0096169,605.9214172,655.9193039,669.4625854,546.0504913,495.7283974,500.2467918,625.5749741,446.3169327,439.2034302,456.0264053,455.6338959,436.5009766,425.4440231,556.6834946,480.3577232,453.8882866,444.0125237,525.5588531,506.950531,654.3212433,537.7575073,688.2528839,506.5936241,639.8812256,457.6348,577.6626892,764.8574829,496.3640823,476.4462967,619.9319382,584.6275711,114.4491949,116.635704,750.6422577,569.8890991,516.2038002,664.0711899,571.9483337,731.8689117,691.8822021,714.3845978,963.5684586,710.5141983,519.1023865,126.7336817,979.3805008,753.2170258,629.474823,132.951458,919.387825,702.6396484,813.3538132,939.9114685,1120.781342,1021.604683,1196.364288,878.141777
1681.730896,788.267868,1383.913162,1936.887589,1627.560944,645.3384628,597.5330582,646.3244781,1576.420334,1625.41394,1865.066269,1699.002319,606.8887405,1068.280441,553.3240509,594.3815384,1171.575836,647.1142044,1046.268936,863.0385818,449.0191917,519.1203842,1062.78064,1086.504242,490.8846283,1020.004463,416.7254295,449.4358902,437.9869003,451.8833008,412.8426514,416.0160141,603.3661041,443.0405426,522.1110306,410.0927925,587.9754791,469.2487946,552.3736267,524.9092789,411.8354416,419.9076004,383.0250168,390.1987038,472.2436981,426.9774437,542.2190857,384.8192406,618.9716415,495.2071419,401.6631165,587.1851501,634.6317825,639.3440933,525.3930588,476.8074875,482.8487663,609.2696838,433.2168274,425.5959435,437.9615555,439.4534035,424.0230637,412.2619858,538.4231644,465.7041893,440.5114822,428.0294075,503.6598434,488.1908112,633.0794296,514.028614,660.9558868,490.0503769,624.9852753,442.2363663,555.3173141,737.2574005,476.1930313,456.3294258,600.3767776,566.6875839,111.6805611,114.8359175,733.5629196,557.9568787,504.6843185,651.6702271,565.1908493,717.5532303,685.4583359,700.4333267,953.3898849,703.2965088,523.9596252,128.758194,970.5810242,754.1117935,635.0790634,132.4376698,922.6456833,710.9058762,820.534874,933.8209076,951.8149376,1009.250763,1210.145523,871.9703827
1728.108078,812.7114639,1397.582901,1936.327118,1676.219025,648.8647614,609.6853561,653.2996445,1607.955307,1687.296082,1953.745544,1778.896896,651.9258957,1108.819839,600.5475769,640.9394836,1203.108109,698.8045883,1080.134399,897.3845291,498.2089424,569.251709,1096.692169,1119.105255,530.1575165,1048.430481,455.3870201,488.1190758,459.928051,483.1179924,442.6310272,446.6467857,618.4758606,462.03368,534.1932907,428.9985962,598.0720901,480.4889336,566.5407639,536.8422775,417.330864,426.2072945,387.8551598,394.4984207,475.6792526,431.4036484,543.9326248,390.5265045,623.8995438,491.0596428,407.0254936,585.1180191,627.7893448,639.5935135,516.6412735,468.6961708,475.6137886,603.8282776,425.2869148,419.1697769,429.1055603,433.6618919,415.4163895,404.1438789,539.0308914,465.0119247,439.7971535,420.1420708,508.0951309,493.541275,640.5954132,516.4630623,671.3523102,494.6965866,626.4109879,439.6087341,554.4873581,761.3943558,474.6119385,457.9153786,597.3025436,565.2372437,112.0622768,117.8440552,731.151062,551.4207459,487.9046745,639.897522,548.8034897,715.6685181,675.3510666,696.1658401,960.0669403,693.9678116,508.1188698,126.9131784,978.1903076,745.3904114,623.9670181,132.0847788,909.0337296,700.4028702,811.1523209,931.8306656,1134.82515,1014.41983,1190.828003,865.4156265
1660.134033,834.5668793,1470.613464,1936.738495,1649.412048,651.3053589,606.9496384,644.5763321,1568.184341,1659.931854,1918.637436,1754.595749,616.2377014,1058.121338,554.0160294,593.2274017,1180.81868,651.1980591,1050.530792,856.7192917,458.5361404,542.114502,1073.90033,1100.438171,509.1150856,1028.52549,431.5469246,462.1503105,452.2207146,468.8269463,427.6973686,430.35989,617.990799,459.3797226,538.3496628,423.3357811,603.7250214,489.3703461,568.2917557,539.0031738,430.4993515,437.1382179,401.3997307,408.3188858,492.6375198,450.8094482,563.3419647,407.4195023,648.6077118,519.3460388,423.1977425,608.9332733,651.5844574,668.413681,547.5616989,501.1339264,502.0438194,630.7281342,449.8954163,440.1157265,456.2368164,457.8730202,437.417263,431.3448563,560.0269089,486.6312943,464.9198914,447.5525169,528.3585815,514.391468,652.5119858,537.3058929,687.2535782,517.6731071,641.4700394,464.6762848,577.5540619,771.9254761,501.2028809,477.9495888,622.8763733,590.1763535,112.6486807,115.0786915,751.496315,571.603775,515.6044922,661.5072479,569.8869019,737.1244049,691.8943634,719.7633972,962.8064804,715.3439026,525.0519104,127.5155792,970.2595825,749.6038895,628.8465271,132.0822735,902.0141754,697.2138748,800.2946777,927.9071426,1103.487244,1011.386696,1185.882355,864.0170288
1737.910248,837.4559784,1422.793274,1937.868652,1675.162247,659.0891037,615.660141,654.4949036,1580.560852,1677.424942,1914.327103,1756.216217,621.0080719,1071.698059,562.4872894,602.64785,1199.120071,662.7912674,1070.115356,875.5384445,466.0595551,548.654541,1087.410461,1117.312943,515.2873802,1046.233261,439.032692,469.6957932,457.6952095,472.8346787,432.1666832,436.9573097,629.3315353,463.8334274,547.6877899,431.2433128,606.5317535,497.0419273,574.9498901,546.8403931,428.1755981,436.6312904,399.0142822,404.2955856,492.3326759,446.1088676,563.241333,405.8494339,640.4125214,512.858902,417.0014572,602.3511887,648.6378021,661.6930771,543.1534424,492.5051689,505.8092728,625.7858047,451.5658264,442.1145821,462.7343254,468.699688,447.4338455,438.9668388,566.3082886,489.2123833,464.7359009,453.0891724,529.3309097,515.4896469,660.8760986,539.5715714,686.0315704,513.7864418,641.1224899,461.9049301,574.4672089,763.3138733,490.2439651,470.4285049,612.4187698,584.3983688,114.4862614,115.4625397,747.3049088,565.2349396,516.4310913,664.3371735,576.8243179,735.787262,693.6720581,717.7358017,975.1117706,721.0937958,535.958252,127.9721079,984.5932083,757.4282837,634.6537476,131.2165298,904.9229813,704.6442947,811.2333374,931.3660584,1078.390793,1019.782104,1195.606491,866.663765
1704.236343,809.3734512,1379.642776,1943.831024,1656.452683,640.4661026,603.6447906,646.5779953,1556.072723,1669.586334,1866.49472,1758.787384,636.8167267,1070.493332,586.0880051,628.5001297,1182.181137,680.5404587,1058.867462,874.6885757,492.558094,560.986824,1074.227814,1101.770554,533.188736,1033.757019,458.0290375,494.8442039,467.5461388,489.5241623,447.3176384,450.901432,618.6365204,474.827755,536.9745255,439.8626518,595.5913315,483.4902229,562.5884247,536.581131,424.6256981,433.3543472,392.2472839,402.0341301,477.1851234,436.0634117,539.0672913,395.2002373,623.1405869,493.6238289,405.0044022,583.153038,626.0266342,640.3314285,522.5233765,474.356514,481.2446899,601.9797287,426.5689087,423.2533798,438.6245422,438.8101234,419.0626221,413.8399315,541.3405151,466.233326,444.8738899,434.743618,522.3334274,498.3404846,639.354866,529.2852478,675.0876236,508.266716,629.4110031,459.5954781,569.3365021,761.7485504,488.7885628,470.6167107,604.5418625,586.1210861,112.1747723,114.6369629,721.0520172,548.1836777,489.6161423,629.2461548,545.0213928,710.5894165,662.0638428,685.2878571,934.8964615,695.5137711,505.3238525,126.351552,949.5904083,728.2275467,610.252037,132.516901,881.0344467,682.4765091,784.8234634,906.8554001,1073.20311,991.365242,1168.641373,837.3122559
1703.635574,819.9000702,1388.806808,1940.846405,1637.777008,650.7796707,596.1817627,645.8234634,1564.066498,1635.811737,1863.81015,1698.045212,612.7336044,1055.103806,547.3109131,585.4957047,1172.355652,650.2590485,1043.421082,856.6278229,457.7195854,530.1748352,1066.008591,1089.401749,504.8599358,1024.742836,424.0138817,459.0292015,447.6566772,464.5979881,424.2173424,428.1550293,618.946907,451.4076996,532.1704941,420.5391464,594.5347595,483.2205391,560.668251,530.0497665,424.2720566,433.7363358,395.79953,405.2098389,501.8739815,443.6384773,561.9378281,401.5073814,657.7131653,523.369606,433.1114998,614.0440903,659.9203186,671.1709137,551.3620605,508.7971916,510.9407768,631.4672089,456.1865463,449.3358917,469.3898087,647.4421082,448.6589813,439.7282143,568.942688,492.0896912,465.460598,455.253624,537.9645844,516.2332306,656.7439651,543.5318298,685.9400558,520.2855835,647.079628,466.8958054,572.1575851,768.3755264,485.9687843,469.9096527,613.9761047,582.6861954,114.0684948,117.3782501,744.6746826,563.6670837,510.0427132,651.6208801,569.004776,728.7172852,681.3945007,711.8739548,972.5199356,720.6125183,535.6921005,129.636054,983.4449158,760.6249924,636.5226822,133.7866726,895.5025101,704.629631,802.1373062,927.0722961,1056.034134,1008.370804,1171.750961,851.8121033
1704.653214,825.4890442,1401.329681,1942.897079,1643.019897,649.6855164,609.3432388,651.1795502,1560.686188,1645.696915,1899.726028,1728.008331,616.9704285,1059.949615,556.7430038,592.9974976,1178.355606,652.4391403,1052.393356,862.3047333,458.5887566,536.0366821,1073.144485,1096.652176,500.3288536,1026.718758,424.746788,455.54562,442.0655136,459.9778061,420.3738861,420.7518387,610.8797684,450.2688713,529.4114456,413.8702278,592.2719727,481.4786644,558.5572052,533.5111084,424.6015167,428.7338982,395.3758087,400.2888336,491.4608688,450.0647659,558.6550064,404.6347122,643.0426865,515.5566406,428.4904556,603.0840073,656.0700378,666.7479477,547.1342621,496.1444702,501.3234291,631.0374603,452.1114998,444.8005333,455.1098595,457.7083702,443.492485,430.4231567,553.4668961,483.0897408,453.3685455,438.3887253,515.054184,506.2801323,647.3412781,529.6047134,679.3809662,506.2145157,638.3145981,458.3806,573.2050781,766.5084152,493.4654541,474.8724899,614.5854492,588.6204529,115.7782145,116.6429672,744.0496979,566.4447784,511.6865654,655.522438,557.4969177,726.1502533,679.0375519,702.6436615,954.1608124,700.4614182,524.5337067,127.6556749,974.6223602,749.1704178,629.6333694,134.993433,909.5381699,702.8212738,812.4238205,932.0335693,1075.408615,1011.177414,1176.949173,860.5821457
