,Z score results (36).csv,Z score results (38).csv,Z score results (39).csv,Z score results (40).csv,Z score results (42).csv,Z score results (43).csv,Z score results (45).csv,Z score results (51).csv,Z score results (54).csv,Z score results (59).csv,Z score results (63).csv,Z score results (66).csv,Z score results (67).csv,Z score results (68).csv,Z score results (35).csv,Z score results (37).csv,Z score results (41).csv,Z score results (49).csv,Z score results (52).csv,Z score results (53).csv,Z score results (56).csv,Z score results (57).csv,Z score results (60).csv,Z score results (64).csv,Z score results (65).csv,Z score results (69).csv,Z score results (55).csv,Z score results (58).csv,Z score results (61).csv,Z score results (62).csv,Z score results (44).csv,Z score results (46).csv,Z score results (47).csv,Z score results (48).csv,Z score results (50).csv
15,-0.239056090931,-0.67244889165,0.500817894855,-0.376238648338,2.65577743721,-0.451400060482,0.162092451579,1.84568324074,-0.954915191921,-0.46637222372,-0.254938985399,-0.940167109323,-0.444253826205,-0.364579996643,1.56940024508,0.38127021957,1.19456841032,-1.07898754971,-0.249650632994,-0.684773559648,1.73822359488,-1.22642653243,-0.415475472339,-0.383452101697,-1.15283202909,0.308135407713,1.03816049615,0.846988290133,-1.40514365683,-0.480005129426,1.91742251357,-0.696992576566,-0.429552551593,-0.808011921779,0.0171345363302
16,-0.38011574274,-0.636585030152,1.87486870862,-1.22242950937,1.82712068369,-0.32853530267,1.44142950332,-0.196769288435,-1.14701194933,-0.566744172746,-0.901353702465,-0.409426265518,0.160310855026,0.485241212641,0.532638051253,1.33778036028,2.182672579,-0.22783504672,0.125994697496,-0.654037844847,-0.38642030009,-1.34542964363,-0.204737216353,-0.252745952992,-1.55094378695,0.443064107106,0.585657122675,1.3415077162,-0.977377786252,-0.949787052455,1.73548798359,-0.60733938476,-0.0781535383363,-1.25364955345,0.203654492022
17,-0.498044172606,-0.799331576887,0.27509718848,-0.809297342366,2.86644306078,-0.51889149712,0.305509890028,1.56766765689,-0.585665218171,-0.430637317049,-0.343775815953,-0.755892145836,-0.349190282686,0.076007572425,0.970629376428,1.06576249151,1.51438732911,-1.12550261149,-0.328182502959,-0.759930096037,1.28716548228,-1.23746464552,-0.448041389618,-0.0705994325017,-1.41031913947,0.54209513808,0.971135843373,0.972983437607,-1.30402237526,-0.640096905697,1.84234140271,-0.886788564784,-0.272283752351,-0.847508753348,0.164239667666
18,-0.252943941353,-0.446233555375,1.45974583056,-0.878738677525,2.32152035401,-0.475996706939,1.374728854,0.31181189351,-1.1478586473,-0.299985899069,-1.05516476494,-0.678305676304,-0.449929255898,0.217350188484,0.542737273629,0.959946299659,2.56126534417,-0.491831917931,0.0480537855346,-0.954263769811,-0.189619681527,-1.10793137737,-0.186577268782,-0.0180766108723,-1.32121745016,0.157515376363,0.720739732848,1.2371051902,-1.10839565532,-0.849449266968,1.71563519769,-0.643179167145,-0.336842255279,-1.16118255854,0.425568782014
19,-0.173553845327,-1.21463753817,0.816411177662,-0.318980347863,2.84256355797,-0.900670907864,0.831631814465,0.753401407146,-0.909090610467,-0.386531097355,-0.375274863038,-0.605149810026,-0.0618946411987,-0.298224295576,1.18388195858,1.00678214865,2.0042511425,-0.651102445222,-0.42838206602,-1.11706135379,0.341537231288,-1.41207962358,0.170308552901,0.316470637771,-1.19319833678,-0.22140784089,0.754836752567,1.16387411291,-1.30205999466,-0.616650870868,1.85207038886,-0.890975941032,-0.272194404496,-0.826433277876,0.137533234596
20,-0.423001900572,-0.441847574424,0.262958247488,-1.05910536185,2.46882874902,-0.376541057468,0.163045150601,2.06354471091,-0.43510513393,-0.372767381028,-0.939872726997,-0.674370117681,-0.448858136642,0.213092532104,0.830239459514,0.882051052535,0.837885069454,-1.02034221429,0.325836551845,-1.22216042063,1.38786736582,-1.06361814119,-0.783714027637,0.134047096797,-1.46793273504,1.15984094305,0.418046362158,1.43290220076,-1.09726373214,-0.753684830856,1.67479386496,-0.900653344307,0.0691713609326,-1.13702889295,0.293717011245
21,-0.513608927116,-0.551558944502,0.466167559691,-1.48242910459,2.20265790439,0.207837908045,0.68858748128,1.59511720414,-0.669831114822,-0.238934543738,-1.19352094095,-0.807139423953,-0.340496884141,0.637151826364,0.294261380991,1.46781812547,1.31444540386,-0.913423035492,0.507075005237,-1.18409629622,1.06289508453,-1.08107832331,-0.795749161852,-0.0894147480597,-1.39321189111,0.810478456238,0.891975083427,1.03420116896,-1.33707403171,-0.589102220669,1.66334415274,-0.840716785375,0.153666783544,-1.20448948706,0.228195336307
22,-0.488712888,-0.815335893599,1.39710337744,-1.29566329695,2.14472998804,-0.167548253997,1.2030819559,-0.134324326157,-0.968181131958,-0.244230168759,-1.09077002525,-0.482491335443,-0.0331865540552,0.97552854771,0.441920331213,1.16381591185,2.10540540288,-0.440033429689,0.483279318184,-1.00800097309,-0.691292659956,-1.35863520274,0.13052847091,0.0806442544724,-1.40645389681,0.498822469641,0.483706763573,1.36935403429,-1.22147118406,-0.631589615302,1.64559612116,-0.632085293322,-0.0314522863432,-1.33045551927,0.34839697602
23,-0.548563910412,-0.812402039238,1.57734104357,-1.33337195921,1.63132061136,-0.0662390372192,1.46833009674,0.0549260198886,-1.06987657105,-0.410532406852,-1.33229933393,-0.25224867842,0.231555391026,0.862060775899,0.426095968987,1.26837521319,2.35162283608,-0.543137907652,0.316101915823,-0.844984532435,-0.327789424051,-1.07933530694,-0.371019955023,-0.0392938814847,-1.4414819638,0.28484703465,0.417526694159,1.40665247112,-1.21473250074,-0.609446664448,1.51876813151,-0.374432579363,-0.04939776621,-1.53520850705,0.440270719898
24,-0.399881939205,-0.070095973947,0.375504430564,-1.66008889226,1.7600749435,-0.0724503540666,0.465077182324,2.02405520398,-0.44301921914,-0.83761824241,-1.19771913553,-0.706745670315,-0.0652945268233,0.828202193161,1.72915505495,0.825088230875,1.45835745123,-0.894714850737,1.33585120328e-05,-1.15454657,0.866539826502,-0.72886940296,-0.86050244965,-0.0453972979148,-1.41307566526,0.217952314211,0.921177446136,0.703621544091,-1.62982317843,0.00502418811328,1.89989850877,-0.755376708119,-0.324210070748,-0.845025873202,0.0247141431323
25,-0.215835838722,-0.612966177719,1.53385102837,-1.28410270591,1.74808514628,-0.375169432058,1.51370890046,0.182874945603,-0.77866305652,-0.567892570655,-1.56318389689,-0.42979081506,0.162623765106,0.68646070545,0.465954660554,0.887081646675,2.50298571988,-0.4155626098,0.110943665327,-1.12816174451,-0.556350998877,-0.977731380375,-0.0425015260999,0.198739343373,-1.36533389336,0.319937116153,0.641999081511,1.14249872477,-1.47975108712,-0.304746720139,1.68665457618,-0.670508757508,-0.0733338532103,-1.26380401725,0.320992053949
26,-0.408870888352,0.123702381921,0.286177211902,-1.27790582901,1.95054875651,-0.0402298057276,0.584872773184,2.17117167834,-0.669280151467,-0.608078457348,-1.07475081172,-1.01331498477,-0.358704656693,0.334662783707,1.7555054439,0.862841731316,1.1668939447,-1.02509356152,0.353754821661,-1.64817273926,0.589760486795,-0.888792113894,-0.685490555795,0.197497704054,-1.06137709443,0.382671932007,0.737739095466,0.854099720141,-1.65010887379,0.058270058268,1.94461567126,-0.874102066076,-0.272713638849,-0.574684435353,-0.22311553086
27,-0.600322432357,-0.176057198689,0.270379731643,-1.08646841116,1.86918410333,-0.115002183027,0.461522846953,2.38302859934,-0.353475658062,-0.619644444147,-1.16307150799,-0.741512848304,-0.58218465597,0.453624057958,1.60993723617,1.02563493202,1.1836729786,-0.952579497736,0.187269705482,-1.50302101766,0.737385449161,-0.775264140361,-0.838067152308,-0.0703302161657,-1.22932376028,0.624685483428,1.0319872598,0.73573591223,-1.52856010339,-0.239163068591,1.88046476945,-0.802564814632,-0.253848222265,-0.867971268851,0.0439195361837
28,-0.611241205431,0.607928616137,0.138779631274,-1.33634540786,1.19857087346,0.308122925256,0.940605084062,2.07870769998,-0.219171777532,-0.865132964662,-1.70433160593,-0.93456556178,0.0250095635075,0.373064128924,1.63373652284,1.16720029064,1.64535982539,-1.19457981681,-0.462091874886,-1.34531419051,0.298448806698,-0.251776142625,-0.946646025775,-0.154795826183,-0.77030736488,0.38076579571,0.860360318937,0.298700758507,-1.69730660931,0.538245531748,1.93299091671,-0.905219536168,-0.238350886118,-0.589286972214,-0.200133522156
29,-0.246234633877,0.240962169264,0.00260227919108,-1.56689085914,1.43860009227,0.0634749464886,0.449110367005,2.05501999729,-0.34344744443,-0.788014513513,-1.51676096706,-0.700374654635,-0.244703255254,1.15665647654,1.06924164993,0.933120840865,1.72662122359,-1.27013133188,0.0189052494621,-1.26654922332,0.261366952484,-0.647806569494,-0.74244654802,0.169836581062,-1.28522124652,1.0330624222,0.810224157982,0.389624262706,-1.71165970752,0.5118112869,1.93999541096,-0.907237057676,-0.176291086483,-0.516245251964,-0.340222014674
30,-0.677148926263,0.680756839889,-0.203340210599,-1.36394709209,1.58427539669,0.106257651162,0.548595756594,2.04811983492,-0.238168365465,-0.618563868072,-1.50921781482,-0.850547061385,-0.300055091047,0.792982949997,1.71404613992,0.927605869086,1.33919316813,-1.23068155237,-0.106862555593,-1.25664777541,0.444916446466,-0.893273471451,-0.40037455294,0.0632375740836,-1.29106219437,0.689902904369,0.859026127833,0.537530311607,-1.69776567122,0.301209231928,1.92040902266,-0.941773764389,-0.267941948575,-0.579797077346,-0.130896232391
31,-0.631060945527,0.202760789508,0.122781297035,-1.4807441987,1.6199180811,-0.0287561315888,0.639081125978,2.05060332328,-0.251947647839,-1.00135070419,-1.23443616864,-0.903727995161,0.0574936727561,0.839385501821,2.02697985123,0.86392506416,1.36151438121,-1.2413239358,-0.129901258069,-1.31069153703,0.356233008138,-0.55766332111,-0.658012704561,-0.272016870014,-0.917500396921,0.478457719297,0.805206745701,0.537639466585,-1.71088641134,0.368040199099,1.94751719325,-0.869607239402,-0.205287563514,-0.554806193774,-0.317816196601
32,-0.0949137222884,0.843303404648,0.180064116544,-1.85222302053,0.337967331768,0.267656646212,1.91151976718,0.361255299581,0.406246485551,-0.763101897097,-1.52752739425,-1.0780789052,-0.236214113868,1.24404600148,0.360973517345,1.22880557099,1.85144197177,-1.80788780358,-0.19401107407,-0.707067902849,-0.598065184085,-1.08729452119,0.0378839066294,0.135535837225,-0.404576006906,1.18426168904,-0.157494611683,0.431639376542,-1.50661705485,1.23247229013,1.72808447174,-1.2859039928,-0.0534150675128,-0.569717581426,0.180952169881
33,-0.564833223888,0.130667383526,-0.0580712054294,-1.28444268019,0.874874457787,0.573147812117,1.07948654877,2.32942432571,-0.333186174977,-0.462658803416,-1.55969859908,-1.15775998199,-0.0417492675326,0.474799408292,1.28620143981,1.0969793528,1.9149750052,-1.37918532183,-0.443684231197,-1.26625861433,0.0789380809294,-0.648833304786,-0.55570008405,-0.190206499266,-0.651906049603,0.758680226755,0.736306038846,0.241950934832,-1.69760269196,0.719345718369,1.8041672847,-1.06450942025,-0.0188756527466,-0.779724096667,0.0589418849147
34,-0.783538124457,0.221755475955,0.518724458821,-1.49160153994,0.163004863326,0.732199680092,2.01101049743,0.543881351805,-0.114007237162,-0.491845423261,-1.73165250386,-1.12993280631,0.455334897582,1.09666641022,1.11534574204,1.41942659052,1.292296207,-1.7518720739,0.0407438468304,-1.4484506247,-0.14212147436,-0.986210844583,-0.252821601989,-0.00845182387279,-0.179752089416,0.901868146559,0.0310103410913,0.293061970777,-1.55139601007,1.22732369811,1.93400288483,-0.915276666612,-0.231699188628,-0.564556167952,-0.222470861559
35,-0.750560388685,0.0426662034539,-0.16531438552,-1.27164919327,0.951888113313,0.285876721539,1.21589229349,2.22962448515,-0.0430392894349,-0.827379885266,-1.57363308908,-0.845385176805,0.0644083153464,0.686605275664,1.56518731259,1.206294625,1.30296035632,-1.55818266587,-0.375614508018,-1.39430200536,0.45647984818,-0.854634280031,-0.392675641294,-0.00719760183278,-0.602601626233,0.65428618663,-0.0220954273037,0.721038647346,-1.62135097712,0.922407756994,1.87320653873,-0.904117275596,-0.225963537245,-0.787791029252,0.0446653034145
36,-0.345166432544,1.08156862204,0.925464997722,-1.49652649537,-0.0303456392468,0.790545599141,1.19812562554,-0.390589374236,-0.544019627045,-0.872610554844,-1.05926129856,-1.49905805519,0.640607458663,1.60126517409,0.11963395153,1.95364419511,1.77322887176,-1.34253309599,0.0177418339205,-0.845157588218,-1.16577042494,-0.316042891981,-0.487515978243,0.338262283527,-0.612486408112,0.566995251015,-0.530698097933,0.254673109796,-1.20649601067,1.48252099892,1.79813658315,-1.16372940364,-0.561861075343,-0.253205491845,0.180659387726
37,-0.647103158628,1.09407852319,-0.306660228497,-1.84041693569,-0.340120041451,0.845341774429,1.86931928419,0.0604822209623,0.0244857066748,-0.208014015335,-1.38563048933,-0.618705546357,-0.0392368202679,1.49217972653,-0.196766062763,1.70183303669,1.1544767602,-1.51488614581,-0.356178303314,-0.459542967225,-0.623387046881,-0.569828777411,-0.116196162261,0.586062627415,-1.20836099187,1.60277403301,-0.604032839124,0.156165096743,-1.10091782523,1.54878556744,1.657773662,-1.22947752369,0.475226611349,-0.221376379018,-0.682146370637
38,-0.77756312094,1.57008922197,0.290342328018,-1.62437901302,0.270045451353,0.504187445545,1.39451078179,-0.258459915842,-0.515224842426,-0.79751312963,-0.983801628145,-1.20820785486,0.708536542558,1.42743773299,-0.745516409011,1.59963905278,1.32831581505,-1.04120949508,-0.0789828074751,-0.954250811261,-0.964803524718,-0.318872798712,0.180715145942,0.836777341859,-1.21359585426,1.37178434476,-0.383891190407,0.211180319649,-1.29080031175,1.46351118263,1.12947018854,-1.85776407126,0.311429118395,0.419540810551,-0.00267604593434
39,-0.990309198051,1.98257017737,-0.00212117541817,-1.54351333851,0.131847073477,0.435231010906,1.53555518164,0.0951828119439,-0.821802912674,-0.335839971769,-1.13721475019,-0.732551802053,0.163217730777,1.21974916233,-0.587754920133,1.71250910943,1.3894826368,-1.0434895557,0.146137307333,-0.890407348995,-0.940026881032,-0.356435932005,0.201734823061,0.561216148165,-1.41995680676,1.22699142046,-0.290530630736,0.35334216132,-1.40777210927,1.3449605786,1.6793294881,-1.41738757465,0.226785853278,-0.246051395898,-0.242676370859
40,0.140658155892,1.67671707336,0.820556264996,-1.73168452055,-1.04878287901,0.587630333501,0.298863633325,-0.142273082774,-0.186219180373,-0.145278037296,-1.03023028286,-1.46732483968,0.804497131717,1.42287023011,-1.65872156953,1.05351609887,1.032083242,-0.786074173947,-0.0724108801613,-0.41003778226,-1.34036710295,-0.116855727451,0.0790969519453,0.416632968643,-0.253102388482,2.0562403632,-0.26896455855,-0.313350701795,-1.06160322689,1.64391848721,1.33086297773,-1.67047872557,-0.105502806565,0.62759535953,-0.182476805127
41,-0.781761728516,1.06052395587,0.475331335047,-1.7060353038,-0.82412875765,0.706112689418,0.635146914264,0.176401197867,0.229876521874,-0.470424542887,-1.14442531368,-1.2823655464,1.40365710693,1.52209147078,-0.6432707979,2.19806363272,0.892151876709,-1.22566552968,0.194911869002,-0.494259081675,-1.35454386986,-0.206169643248,-0.282586926389,0.00486792793919,-0.48966444019,1.40616498321,-0.517250774825,-0.00842726880234,-1.07772278472,1.60340082835,1.57224615776,-1.53901237783,-0.335466437216,0.176344291162,0.125888366203
42,-0.818407675726,1.23332590448,0.516372576316,-1.61735935791,-0.988081926928,0.776522731524,0.465743343835,-0.415870165791,0.0469211652043,-0.00828180930981,-0.995245451658,-1.13873014665,1.0610067054,1.88208410718,-1.00383207698,1.10584555643,0.604826746747,-0.775339688065,0.845400810161,-0.352849424027,-1.66453198845,-0.429074359606,0.397791842095,-0.279687003498,-0.560037512929,2.11148709755,-0.059534099146,-0.1614160508,-1.29415851876,1.51510866868,1.67465498614,-1.43098979676,-0.206247374735,0.209940226763,-0.247358041218
43,-0.674891276224,1.2910446522,0.311911455105,-1.62833258447,-1.06427952532,0.74874112313,0.220949457786,-0.0757167944834,0.340884639557,-0.30467135808,-0.771674733292,-1.41687242568,1.5182732453,1.50463412514,-1.00878609419,1.57167672945,1.10582710633,-1.26720452413,0.314100736786,-0.363055824961,-1.77023425048,-0.089170185863,0.441961210206,0.173041265197,-0.472883517937,1.36472734945,-0.493156169479,0.138775092102,-1.17830669344,1.53268777071,1.5655147162,-1.53155716745,-0.239681819007,0.352749814007,-0.147025543823
44,-0.352011859721,1.31618729133,0.4793489333,-1.72881990457,-1.38311914402,0.323297058907,0.292622310827,-1.23159173071,1.25271087238,0.204897206623,-0.720057784465,-0.727605078383,0.963665100654,1.31047672826,-1.48223933662,1.2166247827,1.17356740305,-0.931190254234,0.044422564338,-0.505607317198,-1.39758818892,0.0300822544887,-0.0682629147859,0.290145294801,-0.291610892562,1.9216566047,-0.690570574446,-0.383143479151,-0.64633408665,1.72004814017,0.198666236542,-1.95719312447,0.477510503192,0.842261792062,0.438754593079
45,-0.54408991096,1.62784594596,0.404409685781,-1.63548724382,-1.18558513983,0.786919707571,0.309128630818,-0.711942938422,0.0580255114112,0.711226384926,-1.09028857502,-0.556938628963,-0.0643038843504,1.89108045442,-1.65946476914,1.03773476818,0.809369602065,-0.54242297193,0.0778432660341,-0.394954306199,-0.987755234825,-0.199952349151,-0.105967048172,0.115425741825,-0.542277036733,2.39242033763,-0.239797399022,-0.752483025746,-0.704683730252,1.6969641551,1.41044457747,-1.69730360171,-0.0212686190035,0.35640375973,-0.0482761162937
46,-0.411956181291,1.7565608911,0.778874248518,-1.32594910845,-1.16362181486,0.67506723182,0.665534170357,-1.6245254604,0.542050307725,0.23106146166,-1.0238016529,-0.690243518755,0.37662169747,1.2143277278,-1.48175220784,1.18862688341,1.51458688473,-0.700534748234,0.136084659383,-1.12221515253,-1.31475366256,0.189201762409,-0.159543241678,0.525371328525,-0.257277885714,1.48220538026,-0.583916239573,-0.370037539621,-0.761388996958,1.71534277617,1.43251982594,-1.33756902498,-0.899098723243,0.518458232501,0.28568968953
47,-0.497753381943,1.80375788463,0.537862018998,-1.80608301765,-1.16469788827,0.733745506689,0.557300452205,-0.639461502217,0.0693384611925,0.420789432409,-1.25652619063,-0.468526497426,0.187917919686,1.52233680249,-1.99118664998,0.855145435208,1.12234147477,-0.717231555597,-0.0480298992644,-0.795271897115,-0.742688532386,-0.111628754484,-0.269077984321,0.764348447505,0.0164815776845,1.91679833824,-0.363480636258,-0.450234846741,-0.884285931117,1.69800141397,0.800635325251,-1.47579539138,-0.936622713949,0.855019109167,0.756763670782
48,-0.138677531685,1.02194158428,0.929621369535,-1.61490617635,-1.2285728436,0.708476324893,0.0659970124544,-1.28807287808,1.42231763812,0.272194376584,-1.35197928138,-0.513552032721,0.602820968011,1.11239146983,-1.44954919951,1.6583232053,1.35221536603,-0.51208323506,-0.195929683866,-0.833641043075,-1.21466765556,0.184220352998,-0.253768161071,0.421321779473,-0.6312283519,1.47478662659,-0.586263148669,-0.702912050108,-0.435047483342,1.72422268213,-0.0694284983043,-1.59127446753,0.277194482744,-0.153568362267,1.53707684566
